Protein ID,Identified Length,Gene ID,Protein Name,Organism Name,Taxonomic ID,Molecular Function-GO Annot,Biological processes-GO Annot,Cellular Component-Go Annot
I1KZS6,162,,Uncharacterized protein,Glycine max (Soybean) (Glycine hispida),3847,"GTPase activity, GTP binding",nan,"Endosome, Golgi apparatus"
I1M3K1,162,,Uncharacterized protein,Glycine max (Soybean) (Glycine hispida),3847,"GTPase activity, GTP binding",nan,Endosome
I2JWF4,162,,Gtp-binding protein ypt32 ypt11,Brettanomyces bruxellensis AWRI1499,1124627,"GTPase activity, GTP binding","mitotic cytokinesis, positive regulation of ascospore-type prospore membrane formation, positive regulation of exocytosis, protein localization to cell cortex of cell tip, protein localization to meiotic spindle pole body, vacuole fusion, non-autophagic","Cytoskeleton, Plasma Membrane, Other locations"
I2JY55,162,,Member ras oncogene family,Brettanomyces bruxellensis AWRI1499,1124627,"GTPase activity, GTP binding, SNARE binding","COPII-coated vesicle budding, cytoplasm to vacuole transport by the Cvt pathway, early endosome to Golgi transport, endocytic recycling, Golgi vesicle budding, Golgi vesicle docking, pre-mRNA catabolic process, protein localization to phagophore assembly site, regulation of endoplasmic reticulum unfolded protein response, regulation of kinase activity, reticulophagy, retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum, SNARE complex assembly, SNARE complex disassembly","Cytosol, Endoplasmic reticulum, Golgi apparatus, Other locations"
I7IHJ9,162,,"Rab family, other",Babesia microti (strain RI),1133968,"GTPase activity, GTP binding",nan,nan
I7LVC9,162,7843251,ADP-ribosylation factor(Arf)/Arf-like (Arl) small GTPase family protein,Tetrahymena thermophila (strain SB210),312017,"GTPase activity, GTP binding",nan,nan
I7M985,162,7829744,Small guanosine triphosphatase family Ras family protein,Tetrahymena thermophila (strain SB210),312017,"GTPase activity, GTP binding",nan,nan
I7M9M2,162,7831556,Rab-family small GTPase,Tetrahymena thermophila (strain SB210),312017,"GTPase activity, GTP binding",nan,nan
I7MEB8,162,7842639,Ras family small GTPase,Tetrahymena thermophila (strain SB210),312017,"GTPase activity, GTP binding",nan,nan
I7MIC6,162,7829483,Rab-family small GTPase,Tetrahymena thermophila (strain SB210),312017,"GTPase activity, GTP binding",nan,nan
I7MMG8,162,7830474,Small guanosine triphosphatase family Ras family protein,Tetrahymena thermophila (strain SB210),312017,"GTPase activity, GTP binding",nan,nan
J4GTB3,162,24099441,Uncharacterized protein,Fibroporia radiculosa,599839,"GTPase activity, GTP binding",nan,nan
J9JJ17,162,100158710,Uncharacterized protein,Acyrthosiphon pisum (Pea aphid),7029,"GTPase activity, GTP binding",nan,nan
J9JP61,162,,Uncharacterized protein,Acyrthosiphon pisum (Pea aphid),7029,"GTPase activity, GTP binding",nan,nan
J9JQ74,162,,Uncharacterized protein,Acyrthosiphon pisum (Pea aphid),7029,"GTPase activity, GTP binding",nan,nan
J9JV02,162,100163071,Uncharacterized protein,Acyrthosiphon pisum (Pea aphid),7029,"GTPase activity, GTP binding",nan,nan
J9K2F4,162,100166044,Uncharacterized protein,Acyrthosiphon pisum (Pea aphid),7029,"GTPase activity, GTP binding",nan,nan
J9K752,162,100167988,Uncharacterized protein,Acyrthosiphon pisum (Pea aphid),7029,"GTPase activity, GTP binding, RNA binding",nan,nan
K1QGG4,162,105341931,Ras-related protein Rab-11A,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),29159,"GTPase activity, GTP binding",nan,nan
K1RPM0,162,105338677,Ras-related protein Rab-30,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),29159,"GTPase activity, GTP binding",nan,nan
K8E8T7,162,19018286,Uncharacterized protein,Bathycoccus prasinos,41875,"GTPase activity, GTP binding",nan,nan
K8ECM5,162,19016824,Uncharacterized protein,Bathycoccus prasinos,41875,"GTPase activity, GTP binding",nan,nan
L1I5X9,162,17287979,Uncharacterized protein,Guillardia theta (strain CCMP2712) (Cryptophyte),905079,"GTPase activity, GTP binding",nan,nan
L1IEN5,162,17291413,Uncharacterized protein,Guillardia theta (strain CCMP2712) (Cryptophyte),905079,"GTPase activity, GTP binding",nan,nan
L1IPG5,162,17294706,Uncharacterized protein,Guillardia theta (strain CCMP2712) (Cryptophyte),905079,"GTPase activity, GTP binding",nan,nan
L1J930,162,17301559,Uncharacterized protein,Guillardia theta (strain CCMP2712) (Cryptophyte),905079,"GTPase activity, GTP binding",nan,nan
L1JI74,162,17304636,Uncharacterized protein,Guillardia theta (strain CCMP2712) (Cryptophyte),905079,"GTPase activity, GTP binding",nan,nan
L1JR90,162,17307961,Ras-related protein Rab-21,Guillardia theta (strain CCMP2712) (Cryptophyte),905079,"GTPase activity, GTP binding","protein transport, Rab protein signal transduction",Other locations
L1K070,162,17310418,Uncharacterized protein,Guillardia theta (strain CCMP2712) (Cryptophyte),905079,"GTPase activity, GTP binding",nan,nan
L1K3C5,162,17311486,Uncharacterized protein,Guillardia theta (strain CCMP2712) (Cryptophyte),905079,"GTPase activity, GTP binding",nan,nan
L2GK81,162,19882371,Small GTP-binding protein domain protein,Vittaforma corneae (strain ATCC 50505) (Microsporidian parasite) (Nosema corneum),993615,"GTPase activity, GTP binding",nan,nan
L2GSK9,162,19880019,Small GTP-binding protein domain,Vavraia culicis (isolate floridensis) (Microsporidian parasite),948595,"GTPase activity, GTP binding",nan,nan
L2GX42,162,19878140,Small GTP-binding protein domain,Vavraia culicis (isolate floridensis) (Microsporidian parasite),948595,"GTPase activity, GTP binding",nan,nan
L8GH28,162,14912123,Ras subfamily protein,Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
L8GKG8,162,14913451,"Rasrelated protein Rab5, putative",Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
L8GSP6,162,14916214,"Ras-related protein Rab-2A, putative",Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
L8GYQ2,162,14918990,"Raslike GTP-binding protein YPT1, putative",Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
L8GYY7,162,14918856,"Rasrelated protein Rab-18-like, putative",Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
L8H5G9,162,14921324,Ras subfamily protein,Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
L8HD31,162,14924432,"Rasrelated protein ORAB-1, putative",Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
M0RDE4,162,,Uncharacterized protein,Rattus norvegicus (Rat),10116,"GTPase activity, GTP binding","endocytosis, intracellular protein transport, regulation of endocytosis","Endosome, Plasma Membrane, Other locations"
M0RH73,162,104000753,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",intracellular protein transport,Other locations
M0RR79,162,103971103,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",intracellular protein transport,Other locations
M0RSE6,162,103971519,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",intracellular protein transport,Other locations
M0RV65,162,103972352,Ras-related protein Rab-21,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding","intracellular protein transport, Rab protein signal transduction","Endosome, Other locations"
M0RWM4,162,103976751,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",intracellular protein transport,Other locations
M0RZ52,162,103988091,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",nan,Endosome
M0S1C0,162,103993456,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",nan,"Endosome, Golgi apparatus"
M0SEF2,162,103978213,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",nan,"Endosome, Golgi apparatus"
M0SMJ0,162,103981643,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",nan,Golgi apparatus
M0ST43,162,,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",intracellular protein transport,Other locations
M0SWZ2,162,103984316,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",nan,Endosome
M0T841,162,103988133,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",nan,"Endosome, Golgi apparatus"
M0TLX5,162,103994045,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",nan,"Endosome, Golgi apparatus"
M0TZ10,162,103997324,Uncharacterized protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"GTPase activity, GTP binding",intracellular protein transport,"Endosome, Other locations"
M1V453,162,16992616,Small GTP-binding protein of Rab family,Cyanidioschyzon merolae (strain 10D) (Red alga),280699,"GTPase activity, GTP binding",nan,Chloroplast
M2WUX3,162,17086649,"Rab family, other",Galdieria sulphuraria (Red alga),130081,"GTPase activity, GTP binding",nan,Chloroplast
M2X9H6,162,17085457,"Rab family, other",Galdieria sulphuraria (Red alga),130081,"GTPase activity, GTP binding, GTP-dependent protein binding, myosin XI tail binding",endoplasmic reticulum to Golgi vesicle-mediated transport,"Chloroplast, Golgi apparatus, Plasma Membrane"
M2Y664,162,17090145,"Rab family, other",Galdieria sulphuraria (Red alga),130081,"GTPase activity, GTP binding",nan,Chloroplast
M5FQ21,162,,Ras-domain-containing protein,Dacryopinax primogenitus (strain DJM 731) (Brown rot fungus),1858805,"GTPase activity, GTP binding",exocytosis,Cytoskeleton
M5G3M4,162,,GTP-binding protein RAB5,Dacryopinax primogenitus (strain DJM 731) (Brown rot fungus),1858805,"GTPase activity, GTP binding","endocytosis, Golgi to endosome transport, late endosome to vacuole transport via multivesicular body sorting pathway, multivesicular body assembly, protein localization to endosome, protein targeting to vacuole","Cytosol, Endosome"
M5G6D1,162,,Ras-domain-containing protein,Dacryopinax primogenitus (strain DJM 731) (Brown rot fungus),1858805,"GTPase activity, GTP binding",nan,nan
M5GC43,162,,Ras-domain-containing protein,Dacryopinax primogenitus (strain DJM 731) (Brown rot fungus),1858805,"GTPase activity, GTP binding",vacuole organization,nan
M7BFQ3,162,,Ras-related protein Rab-1A,Chelonia mydas (Green sea-turtle) (Chelonia agassizi),8469,"GTPase activity, GTP binding",nan,nan
M7BIT9,162,102941030,Ras-related protein Rab-34,Chelonia mydas (Green sea-turtle) (Chelonia agassizi),8469,"GTPase activity, GTP binding",nan,nan
M7PFK7,162,19896265,GTP-binding protein ypt1,Pneumocystis murina (strain B123) (Mouse pneumocystis pneumonia agent) (Pneumocystis carinii f. sp. muris),1069680,"GTPase activity, GTP binding",nan,nan
O16143,162,692559,Rab1 protein,Bombyx mori (Silk moth),7091,"GTPase activity, GTP binding",nan,nan
O17788,162,184330,Uncharacterized protein,Caenorhabditis elegans,6239,"GTPase activity, GTP binding",nan,Golgi apparatus
O17789,162,184331,Uncharacterized protein,Caenorhabditis elegans,6239,"GTPase activity, GTP binding",nan,Golgi apparatus
O76173,162,8616975,Ras-related protein Rab-1C,Dictyostelium discoideum (Slime mold),44689,"GTPase activity, GTP binding",response to bacterium,"Endosome, Golgi apparatus, Other locations"
P01123,162,850505,GTP-binding protein YPT1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),559292,"GTPase activity, GTP binding, SNARE binding","autophagosome assembly, COPII-coated vesicle budding, cytoplasm to vacuole transport by the Cvt pathway, early endosome to Golgi transport, endocytic recycling, endoplasmic reticulum to Golgi vesicle-mediated transport, Golgi vesicle budding, Golgi vesicle docking, intracellular protein transport, macroautophagy, pre-mRNA catabolic process, protein localization to phagophore assembly site, regulation of endoplasmic reticulum unfolded protein response, regulation of kinase activity, reticulophagy, retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum, SNARE complex assembly, SNARE complex disassembly","Cytosol, Endoplasmic reticulum, Golgi apparatus, Mitochondrion, Other locations"
P17609,162,2543280,GTP-binding protein ypt2,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),284812,"GTPase activity, GTP binding","exocytosis, Golgi to plasma membrane transport, intracellular protein transport, protein localization to plasma membrane, protein secretion, regulation of exocytosis, signaling, vesicle docking involved in exocytosis, vesicle fusion","Cytoskeleton, Cytosol, Endosome, Nucleus, Plasma Membrane, Other locations"
P20790,162,8622514,Ras-related protein Rab-8A,Dictyostelium discoideum (Slime mold),44689,"GTPase activating protein binding, GTPase activity, GTP binding, protein-containing complex binding","actin cytoskeleton organization, calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules, contractile vacuole discharge, contractile vacuole organization, contractile vacuole tethering involved in discharge, protein secretion, regulation of aggregate size involved in sorocarp development, regulation of endocytosis by exocyst localization, regulation of exocytosis, regulation of protein secretion, vesicle docking involved in exocytosis","Plasma Membrane, Vacuole, Other locations"
P34139,162,8624312,Ras-related protein Rab-1A,Dictyostelium discoideum (Slime mold),44689,"GTPase activity, GTP binding","intracellular protein transport, positive regulation of protein kinase activity, Rab protein signal transduction","Plasma Membrane, Other locations"
P34140,162,8621515,Ras-related protein Rab-1B,Dictyostelium discoideum (Slime mold),44689,"GTPase activity, GTP binding","autophagy, intracellular protein transport",Other locations
P35286,162,81756,Ras-related protein Rab-13,Rattus norvegicus (Rat),10116,"GTPase activity, GTP binding, protein kinase A catalytic subunit binding","bicellular tight junction assembly, cellular response to insulin stimulus, cortical actin cytoskeleton organization, endocytic recycling, endosomal transport, endothelial cell chemotaxis, establishment of Sertoli cell barrier, glucose homeostasis, Golgi vesicle fusion to target membrane, neuron projection development, positive regulation of glucose import, protein kinase A signaling, protein localization to cell leading edge, protein localization to plasma membrane, protein secretion, regulation of exocytosis, trans-Golgi network to recycling endosome transport, vesicle docking involved in exocytosis","Endosome, Golgi apparatus, Plasma Membrane, Other locations"
P36409,162,8628601,Ras-related protein Rab-2A,Dictyostelium discoideum (Slime mold),44689,"GTPase activity, GTP binding","cell death, phagocytosis, regulation of response to osmotic stress, regulation of vesicle-mediated transport, sorocarp development","Golgi apparatus, Plasma Membrane, Vacuole, Other locations"
